PartitionKey;RowKey;OrderID;CustomerID;EmployeeID;OrderDate;RequiredDate;ShippedDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipRegion;ShipPostalCode;ShipCountry
Orders;10975;10975;BOTTM;1;25.3.1998 0:00;22.4.1998 0:00;27.3.1998 0:00;3;32.27;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
Orders;10976;10976;HILAA;1;25.3.1998 0:00;6.5.1998 0:00;3.4.1998 0:00;1;37.97;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
Orders;10977;10977;FOLKO;8;26.3.1998 0:00;23.4.1998 0:00;10.4.1998 0:00;3;208.5;Folk och fä HB;Åkergatan 24;Bräcke;null;S-844 67;Sweden
Orders;10978;10978;MAISD;9;26.3.1998 0:00;23.4.1998 0:00;23.4.1998 0:00;2;32.82;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;null;B-1180;Belgium
Orders;10979;10979;ERNSH;8;26.3.1998 0:00;23.4.1998 0:00;31.3.1998 0:00;2;353.07;Ernst Handel;Kirchgasse 6;Graz;null;8010;Austria
Orders;10980;10980;FOLKO;4;27.3.1998 0:00;8.5.1998 0:00;17.4.1998 0:00;1;1.26;Folk och fä HB;Åkergatan 24;Bräcke;null;S-844 67;Sweden
Orders;10981;10981;HANAR;1;27.3.1998 0:00;24.4.1998 0:00;2.4.1998 0:00;2;193.37;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
Orders;10982;10982;BOTTM;2;27.3.1998 0:00;24.4.1998 0:00;8.4.1998 0:00;1;14.01;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
Orders;10983;10983;SAVEA;2;27.3.1998 0:00;24.4.1998 0:00;6.4.1998 0:00;2;657.54;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
Orders;10984;10984;SAVEA;1;30.3.1998 0:00;27.4.1998 0:00;3.4.1998 0:00;3;211.22;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
Orders;10985;10985;HUNGO;2;30.3.1998 0:00;27.4.1998 0:00;2.4.1998 0:00;1;91.51;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;null;Ireland
Orders;10986;10986;OCEAN;8;30.3.1998 0:00;27.4.1998 0:00;21.4.1998 0:00;2;217.86;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;null;1010;Argentina
Orders;10987;10987;EASTC;8;31.3.1998 0:00;28.4.1998 0:00;6.4.1998 0:00;1;185.48;Eastern Connection;35 King George;London;null;WX3 6FW;UK
Orders;10988;10988;RATTC;3;31.3.1998 0:00;28.4.1998 0:00;10.4.1998 0:00;2;61.14;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
Orders;10989;10989;QUEDE;2;31.3.1998 0:00;28.4.1998 0:00;2.4.1998 0:00;1;34.76;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
Orders;10990;10990;ERNSH;2;1.4.1998 0:00;13.5.1998 0:00;7.4.1998 0:00;3;117.61;Ernst Handel;Kirchgasse 6;Graz;null;8010;Austria
Orders;10991;10991;QUICK;1;1.4.1998 0:00;29.4.1998 0:00;7.4.1998 0:00;1;38.51;QUICK-Stop;Taucherstraße 10;Cunewalde;null;01307;Germany
Orders;10992;10992;THEBI;1;1.4.1998 0:00;29.4.1998 0:00;3.4.1998 0:00;3;4.27;The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA
Orders;10993;10993;FOLKO;7;1.4.1998 0:00;29.4.1998 0:00;10.4.1998 0:00;3;8.81;Folk och fä HB;Åkergatan 24;Bräcke;null;S-844 67;Sweden
Orders;10994;10994;VAFFE;2;2.4.1998 0:00;16.4.1998 0:00;9.4.1998 0:00;3;65.53;Vaffeljernet;Smagsloget 45;Århus;null;8200;Denmark
Orders;10995;10995;PERIC;1;2.4.1998 0:00;30.4.1998 0:00;6.4.1998 0:00;3;46;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;null;05033;Mexico
Orders;10996;10996;QUICK;4;2.4.1998 0:00;30.4.1998 0:00;10.4.1998 0:00;2;1.12;QUICK-Stop;Taucherstraße 10;Cunewalde;null;01307;Germany
Orders;10997;10997;LILAS;8;3.4.1998 0:00;15.5.1998 0:00;13.4.1998 0:00;2;73.91;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
Orders;10998;10998;WOLZA;8;3.4.1998 0:00;17.4.1998 0:00;17.4.1998 0:00;2;20.31;Wolski Zajazd;ul. Filtrowa 68;Warszawa;null;01-012;Poland
Orders;10999;10999;OTTIK;6;3.4.1998 0:00;1.5.1998 0:00;10.4.1998 0:00;2;96.35;Ottilies Käseladen;Mehrheimerstr. 369;Köln;null;50739;Germany
Orders;11000;11000;RATTC;2;6.4.1998 0:00;4.5.1998 0:00;14.4.1998 0:00;3;55.12;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
Orders;11001;11001;FOLKO;2;6.4.1998 0:00;4.5.1998 0:00;14.4.1998 0:00;2;197.3;Folk och fä HB;Åkergatan 24;Bräcke;null;S-844 67;Sweden
Orders;11002;11002;SAVEA;4;6.4.1998 0:00;4.5.1998 0:00;16.4.1998 0:00;1;141.16;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
Orders;11003;11003;THECR;3;6.4.1998 0:00;4.5.1998 0:00;8.4.1998 0:00;3;14.91;The Cracker Box;55 Grizzly Peak Rd.;Butte;MT;59801;USA
Orders;11004;11004;MAISD;3;7.4.1998 0:00;5.5.1998 0:00;20.4.1998 0:00;1;44.84;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;null;B-1180;Belgium
Orders;11005;11005;WILMK;2;7.4.1998 0:00;5.5.1998 0:00;10.4.1998 0:00;1;0.75;Wilman Kala;Keskuskatu 45;Helsinki;null;21240;Finland
Orders;11006;11006;GREAL;3;7.4.1998 0:00;5.5.1998 0:00;15.4.1998 0:00;2;25.19;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
Orders;11007;11007;PRINI;8;8.4.1998 0:00;6.5.1998 0:00;13.4.1998 0:00;2;202.24;Princesa Isabel Vinhos;Estrada da saúde n. 58;Lisboa;null;1756;Portugal
Orders;11008;11008;ERNSH;7;8.4.1998 0:00;6.5.1998 0:00;;3;79.46;Ernst Handel;Kirchgasse 6;Graz;null;8010;Austria
Orders;11009;11009;GODOS;2;8.4.1998 0:00;6.5.1998 0:00;10.4.1998 0:00;1;59.11;Godos Cocina Típica;C/ Romero, 33;Sevilla;null;41101;Spain
Orders;11010;11010;REGGC;2;9.4.1998 0:00;7.5.1998 0:00;21.4.1998 0:00;2;28.71;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;null;42100;Italy
Orders;11011;11011;ALFKI;3;9.4.1998 0:00;7.5.1998 0:00;13.4.1998 0:00;1;1.21;Alfred's Futterkiste;Obere Str. 57;Berlin;null;12209;Germany
Orders;11012;11012;FRANK;1;9.4.1998 0:00;23.4.1998 0:00;17.4.1998 0:00;3;242.95;Frankenversand;Berliner Platz 43;München;null;80805;Germany
Orders;11013;11013;ROMEY;2;9.4.1998 0:00;7.5.1998 0:00;10.4.1998 0:00;1;32.99;Romero y tomillo;Gran Vía, 1;Madrid;null;28001;Spain
Orders;11014;11014;LINOD;2;10.4.1998 0:00;8.5.1998 0:00;15.4.1998 0:00;3;23.6;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
Orders;11015;11015;SANTG;2;10.4.1998 0:00;24.4.1998 0:00;20.4.1998 0:00;2;4.62;Santé Gourmet;Erling Skakkes gate 78;Stavern;null;4110;Norway
Orders;11016;11016;AROUT;9;10.4.1998 0:00;8.5.1998 0:00;13.4.1998 0:00;2;33.8;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
Orders;11017;11017;ERNSH;9;13.4.1998 0:00;11.5.1998 0:00;20.4.1998 0:00;2;754.26;Ernst Handel;Kirchgasse 6;Graz;null;8010;Austria
Orders;11018;11018;LONEP;4;13.4.1998 0:00;11.5.1998 0:00;16.4.1998 0:00;2;11.65;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
Orders;11019;11019;RANCH;6;13.4.1998 0:00;11.5.1998 0:00;;3;3.17;Rancho grande;Av. del Libertador 900;Buenos Aires;null;1010;Argentina
Orders;11020;11020;OTTIK;2;14.4.1998 0:00;12.5.1998 0:00;16.4.1998 0:00;2;43.3;Ottilies Käseladen;Mehrheimerstr. 369;Köln;null;50739;Germany
Orders;11021;11021;QUICK;3;14.4.1998 0:00;12.5.1998 0:00;21.4.1998 0:00;1;297.18;QUICK-Stop;Taucherstraße 10;Cunewalde;null;01307;Germany
Orders;11022;11022;HANAR;9;14.4.1998 0:00;12.5.1998 0:00;4.5.1998 0:00;2;6.27;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
Orders;11023;11023;BSBEV;1;14.4.1998 0:00;28.4.1998 0:00;24.4.1998 0:00;2;123.83;B's Beverages;Fauntleroy Circus;London;null;EC2 5NT;UK
Orders;11024;11024;EASTC;4;15.4.1998 0:00;13.5.1998 0:00;20.4.1998 0:00;1;74.36;Eastern Connection;35 King George;London;null;WX3 6FW;UK
Orders;11025;11025;WARTH;6;15.4.1998 0:00;13.5.1998 0:00;24.4.1998 0:00;3;29.17;Wartian Herkku;Torikatu 38;Oulu;null;90110;Finland
Orders;11026;11026;FRANS;4;15.4.1998 0:00;13.5.1998 0:00;28.4.1998 0:00;1;47.09;Franchi S.p.A.;Via Monte Bianco 34;Torino;null;10100;Italy
Orders;11027;11027;BOTTM;1;16.4.1998 0:00;14.5.1998 0:00;20.4.1998 0:00;1;52.52;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
Orders;11028;11028;KOENE;2;16.4.1998 0:00;14.5.1998 0:00;22.4.1998 0:00;1;29.59;Königlich Essen;Maubelstr. 90;Brandenburg;null;14776;Germany
Orders;11029;11029;CHOPS;4;16.4.1998 0:00;14.5.1998 0:00;27.4.1998 0:00;1;47.84;Chop-suey Chinese;Hauptstr. 31;Bern;null;3012;Switzerland
Orders;11030;11030;SAVEA;7;17.4.1998 0:00;15.5.1998 0:00;27.4.1998 0:00;2;830.75;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
Orders;11031;11031;SAVEA;6;17.4.1998 0:00;15.5.1998 0:00;24.4.1998 0:00;2;227.22;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
Orders;11032;11032;WHITC;2;17.4.1998 0:00;15.5.1998 0:00;23.4.1998 0:00;3;606.19;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
Orders;11033;11033;RICSU;7;17.4.1998 0:00;15.5.1998 0:00;23.4.1998 0:00;3;84.74;Richter Supermarkt;Starenweg 5;Genève;null;1204;Switzerland
Orders;11034;11034;OLDWO;8;20.4.1998 0:00;1.6.1998 0:00;27.4.1998 0:00;1;40.32;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
Orders;11035;11035;SUPRD;2;20.4.1998 0:00;18.5.1998 0:00;24.4.1998 0:00;2;0.17;Suprêmes délices;Boulevard Tirou, 255;Charleroi;null;B-6000;Belgium
Orders;11036;11036;DRACD;8;20.4.1998 0:00;18.5.1998 0:00;22.4.1998 0:00;3;149.47;Drachenblut Delikatessen;Walserweg 21;Aachen;null;52066;Germany
Orders;11037;11037;GODOS;7;21.4.1998 0:00;19.5.1998 0:00;27.4.1998 0:00;1;3.2;Godos Cocina Típica;C/ Romero, 33;Sevilla;null;41101;Spain
Orders;11038;11038;SUPRD;1;21.4.1998 0:00;19.5.1998 0:00;30.4.1998 0:00;2;29.59;Suprêmes délices;Boulevard Tirou, 255;Charleroi;null;B-6000;Belgium
Orders;11039;11039;LINOD;1;21.4.1998 0:00;19.5.1998 0:00;;2;65;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
Orders;11040;11040;GREAL;4;22.4.1998 0:00;20.5.1998 0:00;;3;18.84;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
Orders;11041;11041;CHOPS;3;22.4.1998 0:00;20.5.1998 0:00;28.4.1998 0:00;2;48.22;Chop-suey Chinese;Hauptstr. 31;Bern;null;3012;Switzerland
Orders;11042;11042;COMMI;2;22.4.1998 0:00;6.5.1998 0:00;1.5.1998 0:00;1;29.99;Comércio Mineiro;Av. dos Lusíadas, 23;Sao Paulo;SP;05432-043;Brazil
Orders;11043;11043;SPECD;5;22.4.1998 0:00;20.5.1998 0:00;29.4.1998 0:00;2;8.8;Spécialités du monde;25, rue Lauriston;Paris;null;75016;France
Orders;11044;11044;WOLZA;4;23.4.1998 0:00;21.5.1998 0:00;1.5.1998 0:00;1;8.72;Wolski Zajazd;ul. Filtrowa 68;Warszawa;null;01-012;Poland
Orders;11045;11045;BOTTM;6;23.4.1998 0:00;21.5.1998 0:00;;2;70.58;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
Orders;11046;11046;WANDK;8;23.4.1998 0:00;21.5.1998 0:00;24.4.1998 0:00;2;71.64;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;null;70563;Germany
Orders;11047;11047;EASTC;7;24.4.1998 0:00;22.5.1998 0:00;1.5.1998 0:00;3;46.62;Eastern Connection;35 King George;London;null;WX3 6FW;UK
Orders;11048;11048;BOTTM;7;24.4.1998 0:00;22.5.1998 0:00;30.4.1998 0:00;3;24.12;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
Orders;11049;11049;GOURL;3;24.4.1998 0:00;22.5.1998 0:00;4.5.1998 0:00;1;8.34;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
Orders;11050;11050;FOLKO;8;27.4.1998 0:00;25.5.1998 0:00;5.5.1998 0:00;2;59.41;Folk och fä HB;Åkergatan 24;Bräcke;null;S-844 67;Sweden
Orders;11051;11051;LAMAI;7;27.4.1998 0:00;25.5.1998 0:00;;3;2.79;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;null;31000;France
Orders;11052;11052;HANAR;3;27.4.1998 0:00;25.5.1998 0:00;1.5.1998 0:00;1;67.26;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
Orders;11053;11053;PICCO;2;27.4.1998 0:00;25.5.1998 0:00;29.4.1998 0:00;2;53.05;Piccolo und mehr;Geislweg 14;Salzburg;null;5020;Austria
Orders;11054;11054;CACTU;8;28.4.1998 0:00;26.5.1998 0:00;;1;0.33;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;null;1010;Argentina
Orders;11055;11055;HILAA;7;28.4.1998 0:00;26.5.1998 0:00;5.5.1998 0:00;2;120.92;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
Orders;11056;11056;EASTC;8;28.4.1998 0:00;12.5.1998 0:00;1.5.1998 0:00;2;278.96;Eastern Connection;35 King George;London;null;WX3 6FW;UK
Orders;11057;11057;NORTS;3;29.4.1998 0:00;27.5.1998 0:00;1.5.1998 0:00;3;4.13;North/South;South House 300 Queensbridge;London;null;SW7 1RZ;UK
Orders;11058;11058;BLAUS;9;29.4.1998 0:00;27.5.1998 0:00;;3;31.14;Blauer See Delikatessen;Forsterstr. 57;Mannheim;null;68306;Germany
Orders;11059;11059;RICAR;2;29.4.1998 0:00;10.6.1998 0:00;;2;85.8;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
Orders;11060;11060;FRANS;2;30.4.1998 0:00;28.5.1998 0:00;4.5.1998 0:00;2;10.98;Franchi S.p.A.;Via Monte Bianco 34;Torino;null;10100;Italy
Orders;11061;11061;GREAL;4;30.4.1998 0:00;11.6.1998 0:00;;3;14.01;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
Orders;11062;11062;REGGC;4;30.4.1998 0:00;28.5.1998 0:00;;2;29.93;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;null;42100;Italy
Orders;11063;11063;HUNGO;3;30.4.1998 0:00;28.5.1998 0:00;6.5.1998 0:00;2;81.73;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;null;Ireland
Orders;11064;11064;SAVEA;1;1.5.1998 0:00;29.5.1998 0:00;4.5.1998 0:00;1;30.09;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
Orders;11065;11065;LILAS;8;1.5.1998 0:00;29.5.1998 0:00;;1;12.91;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
Orders;11066;11066;WHITC;7;1.5.1998 0:00;29.5.1998 0:00;4.5.1998 0:00;2;44.72;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
Orders;11067;11067;DRACD;1;4.5.1998 0:00;18.5.1998 0:00;6.5.1998 0:00;2;7.98;Drachenblut Delikatessen;Walserweg 21;Aachen;null;52066;Germany
Orders;11068;11068;QUEEN;8;4.5.1998 0:00;1.6.1998 0:00;;2;81.75;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
Orders;11069;11069;TORTU;1;4.5.1998 0:00;1.6.1998 0:00;6.5.1998 0:00;2;15.67;Tortuga Restaurante;Avda. Azteca 123;México D.F.;null;05033;Mexico
Orders;11070;11070;LEHMS;2;5.5.1998 0:00;2.6.1998 0:00;;1;136;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;null;60528;Germany
Orders;11071;11071;LILAS;1;5.5.1998 0:00;2.6.1998 0:00;;1;0.93;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
Orders;11072;11072;ERNSH;4;5.5.1998 0:00;2.6.1998 0:00;;2;258.64;Ernst Handel;Kirchgasse 6;Graz;null;8010;Austria
Orders;11073;11073;PERIC;2;5.5.1998 0:00;2.6.1998 0:00;;2;24.95;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;null;05033;Mexico
Orders;11074;11074;SIMOB;7;6.5.1998 0:00;3.6.1998 0:00;;2;18.44;Simons bistro;Vinbæltet 34;Kobenhavn;null;1734;Denmark
Orders;11075;11075;RICSU;8;6.5.1998 0:00;3.6.1998 0:00;;2;6.19;Richter Supermarkt;Starenweg 5;Genève;null;1204;Switzerland
Orders;11076;11076;BONAP;4;6.5.1998 0:00;3.6.1998 0:00;;2;38.28;Bon app';12, rue des Bouchers;Marseille;null;13008;France
Orders;11077;11077;RATTC;1;6.5.1998 0:00;3.6.1998 0:00;;2;8.53;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
